Country Code (ISO3),Region,Zip,Weight From,Weight To,Price,Type
HUN,*,*,11.01,11.5,150.66,SDA Tradizionale ZONA  3
HUN,*,*,11.51,12,154.62,SDA Tradizionale ZONA  3
HUN,*,*,12.01,12.5,158.64,SDA Tradizionale ZONA  3
HUN,*,*,12.51,13,162.66,SDA Tradizionale ZONA  3
HUN,*,*,13.01,13.5,166.68,SDA Tradizionale ZONA  3
HUN,*,*,13.51,14,170.70,SDA Tradizionale ZONA  3
HUN,*,*,14.01,14.5,174.72,SDA Tradizionale ZONA  3
HUN,*,*,14.5,15,178.74,SDA Tradizionale ZONA  3
HUN,*,*,15.01,15.5,182.76,SDA Tradizionale ZONA  3
HUN,*,*,15.51,16,186.78,SDA Tradizionale ZONA  3
HUN,*,*,16.01,16.5,190.80,SDA Tradizionale ZONA  3
HUN,*,*,16.51,17,194.82,SDA Tradizionale ZONA  3
HUN,*,*,17.01,17.5,198.90,SDA Tradizionale ZONA  3
HUN,*,*,17.51,18,202.92,SDA Tradizionale ZONA  3
HUN,*,*,18.01,18.5,207.00,SDA Tradizionale ZONA  3
HUN,*,*,18.51,19,211.02,SDA Tradizionale ZONA  3
HUN,*,*,19.01,19.5,215.10,SDA Tradizionale ZONA  3
HUN,*,*,19.51,20,219.18,SDA Tradizionale ZONA  3
HUN,*,*,20.01,20.5,222.66,SDA Tradizionale ZONA  3
HUN,*,*,20.51,21,240.24,SDA Tradizionale ZONA  3
HUN,*,*,21.01,21.5,243.96,SDA Tradizionale ZONA  3
HUN,*,*,21.51,22,247.74,SDA Tradizionale ZONA  3
HUN,*,*,22.01,22.5,251.46,SDA Tradizionale ZONA  3
HUN,*,*,22.51,23,255.18,SDA Tradizionale ZONA  3
HUN,*,*,23.01,23.5,258.90,SDA Tradizionale ZONA  3
HUN,*,*,23.51,24,262.68,SDA Tradizionale ZONA  3
HUN,*,*,24.01,24.5,266.40,SDA Tradizionale ZONA  3
HUN,*,*,24.51,25,270.18,SDA Tradizionale ZONA  3
HUN,*,*,25.01,25.5,273.90,SDA Tradizionale ZONA  3
HUN,*,*,25.51,26,277.68,SDA Tradizionale ZONA  3
HUN,*,*,26.01,26.5,281.40,SDA Tradizionale ZONA  3
HUN,*,*,26.51,27,285.18,SDA Tradizionale ZONA  3
HUN,*,*,27.01,27.5,288.96,SDA Tradizionale ZONA  3
HUN,*,*,27.51,28,292.74,SDA Tradizionale ZONA  3
HUN,*,*,28.01,28.5,296.52,SDA Tradizionale ZONA  3
HUN,*,*,28.51,29,300.24,SDA Tradizionale ZONA  3
HUN,*,*,29.01,2.5,304.02,SDA Tradizionale ZONA  3
HUN,*,*,29.51,30,307.80,SDA Tradizionale ZONA  3
CAN,*,*,0,0.5,28.14,SDA Tradizionale ZONA  A
CAN,*,*,0.51,1,30.60,SDA Tradizionale ZONA  A
CAN,*,*,1.01,1.5,33.06,SDA Tradizionale ZONA  A
CAN,*,*,1.51,2,36.36,SDA Tradizionale ZONA  A
CAN,*,*,2.01,2.5,39.42,SDA Tradizionale ZONA  A
CAN,*,*,2.51,3,40.38,SDA Tradizionale ZONA  A
CAN,*,*,3.01,3.5,44.70,SDA Tradizionale ZONA  A
CAN,*,*,3.51,4,47.64,SDA Tradizionale ZONA  A
CAN,*,*,4.01,4.5,50.58,SDA Tradizionale ZONA  A
CAN,*,*,4.51,5,53.34,SDA Tradizionale ZONA  A
CAN,*,*,5.01,5.5,53.40,SDA Tradizionale ZONA  A
CAN,*,*,5.51,6,55.92,SDA Tradizionale ZONA  A
CAN,*,*,6.01,6.5,58.62,SDA Tradizionale ZONA  A
CAN,*,*,6.51,7,61.26,SDA Tradizionale ZONA  A
CAN,*,*,7.01,7.5,63.96,SDA Tradizionale ZONA  A
CAN,*,*,7.51,8,66.78,SDA Tradizionale ZONA  A
CAN,*,*,8.01,8.5,69.48,SDA Tradizionale ZONA  A
CAN,*,*,8.51,9,72.18,SDA Tradizionale ZONA  A
CAN,*,*,9.01,9.5,74.82,SDA Tradizionale ZONA  A
CAN,*,*,9.51,10,77.64,SDA Tradizionale ZONA  A
CAN,*,*,10.01,10.5,78.18,SDA Tradizionale ZONA  A
CAN,*,*,10.51,11,79.98,SDA Tradizionale ZONA  A
CAN,*,*,11.01,11.5,82.44,SDA Tradizionale ZONA  A
CAN,*,*,11.51,12,84.96,SDA Tradizionale ZONA  A
CAN,*,*,12.01,12.5,87.48,SDA Tradizionale ZONA  A
CAN,*,*,12.51,13,90.00,SDA Tradizionale ZONA  A
CAN,*,*,13.01,13.5,92.52,SDA Tradizionale ZONA  A
CAN,*,*,13.51,14,95.04,SDA Tradizionale ZONA  A
CAN,*,*,14.01,14.5,97.56,SDA Tradizionale ZONA  A
CAN,*,*,14.5,15,100.80,SDA Tradizionale ZONA  A
CAN,*,*,15.01,15.5,102.60,SDA Tradizionale ZONA  A
CAN,*,*,15.51,16,105.12,SDA Tradizionale ZONA  A
CAN,*,*,16.01,16.5,107.64,SDA Tradizionale ZONA  A
CAN,*,*,16.51,17,110.22,SDA Tradizionale ZONA  A
CAN,*,*,17.01,17.5,112.74,SDA Tradizionale ZONA  A
CAN,*,*,17.51,18,115.26,SDA Tradizionale ZONA  A
CAN,*,*,18.01,18.5,117.78,SDA Tradizionale ZONA  A
CAN,*,*,18.51,19,120.30,SDA Tradizionale ZONA  A
CAN,*,*,19.01,19.5,122.88,SDA Tradizionale ZONA  A
CAN,*,*,19.51,20,125.40,SDA Tradizionale ZONA  A
CAN,*,*,20.01,20.5,127.56,SDA Tradizionale ZONA  A
CAN,*,*,20.51,21,131.28,SDA Tradizionale ZONA  A
CAN,*,*,21.01,21.5,131.46,SDA Tradizionale ZONA  A
CAN,*,*,21.51,22,138.54,SDA Tradizionale ZONA  A
CAN,*,*,22.01,22.5,146.64,SDA Tradizionale ZONA  A
CAN,*,*,22.51,23,154.74,SDA Tradizionale ZONA  A
CAN,*,*,23.01,23.5,162.90,SDA Tradizionale ZONA  A
CAN,*,*,23.51,24,171.00,SDA Tradizionale ZONA  A
CAN,*,*,24.01,24.5,174.12,SDA Tradizionale ZONA  A
CAN,*,*,24.51,25,176.70,SDA Tradizionale ZONA  A
CAN,*,*,25.01,25.5,.179.34,SDA Tradizionale ZONA  A
CAN,*,*,25.51,26,.191.98,SDA Tradizionale ZONA  A
CAN,*,*,26.01,26.5,184.56,SDA Tradizionale ZONA  A
CAN,*,*,26.51,27,187.20,SDA Tradizionale ZONA  A
CAN,*,*,27.01,27.5,189.84,SDA Tradizionale ZONA  A
CAN,*,*,27.51,28,192.48,SDA Tradizionale ZONA  A
CAN,*,*,28.01,28.5,195.12,SDA Tradizionale ZONA  A
CAN,*,*,28.51,29,179.76,SDA Tradizionale ZONA  A
CAN,*,*,29.01,2.5,200.40,SDA Tradizionale ZONA  A
CAN,*,*,29.51,30,203.04,SDA Tradizionale ZONA  A
PRI,*,*,0,0.5,28.14,SDA Tradizionale ZONA  A
PRI,*,*,0.51,1,30.60,SDA Tradizionale ZONA  A
PRI,*,*,1.01,1.5,33.06,SDA Tradizionale ZONA  A
PRI,*,*,1.51,2,36.36,SDA Tradizionale ZONA  A
PRI,*,*,2.01,2.5,39.42,SDA Tradizionale ZONA  A
PRI,*,*,2.51,3,40.38,SDA Tradizionale ZONA  A
PRI,*,*,3.01,3.5,44.70,SDA Tradizionale ZONA  A
PRI,*,*,3.51,4,47.64,SDA Tradizionale ZONA  A
PRI,*,*,4.01,4.5,50.58,SDA Tradizionale ZONA  A
PRI,*,*,4.51,5,53.34,SDA Tradizionale ZONA  A
PRI,*,*,5.01,5.5,53.40,SDA Tradizionale ZONA  A
PRI,*,*,5.51,6,55.92,SDA Tradizionale ZONA  A
PRI,*,*,6.01,6.5,58.62,SDA Tradizionale ZONA  A
PRI,*,*,6.51,7,61.26,SDA Tradizionale ZONA  A
PRI,*,*,7.01,7.5,63.96,SDA Tradizionale ZONA  A
PRI,*,*,7.51,8,66.78,SDA Tradizionale ZONA  A
PRI,*,*,8.01,8.5,69.48,SDA Tradizionale ZONA  A
PRI,*,*,8.51,9,72.18,SDA Tradizionale ZONA  A
PRI,*,*,9.01,9.5,74.82,SDA Tradizionale ZONA  A
PRI,*,*,9.51,10,77.64,SDA Tradizionale ZONA  A
PRI,*,*,10.01,10.5,78.18,SDA Tradizionale ZONA  A
PRI,*,*,10.51,11,79.98,SDA Tradizionale ZONA  A
PRI,*,*,11.01,11.5,82.44,SDA Tradizionale ZONA  A
PRI,*,*,11.51,12,84.96,SDA Tradizionale ZONA  A
PRI,*,*,12.01,12.5,87.48,SDA Tradizionale ZONA  A
PRI,*,*,12.51,13,90.00,SDA Tradizionale ZONA  A
PRI,*,*,13.01,13.5,92.52,SDA Tradizionale ZONA  A
PRI,*,*,13.51,14,95.04,SDA Tradizionale ZONA  A
PRI,*,*,14.01,14.5,97.56,SDA Tradizionale ZONA  A
PRI,*,*,14.5,15,100.80,SDA Tradizionale ZONA  A
PRI,*,*,15.01,15.5,102.60,SDA Tradizionale ZONA  A
PRI,*,*,15.51,16,105.12,SDA Tradizionale ZONA  A
PRI,*,*,16.01,16.5,107.64,SDA Tradizionale ZONA  A
PRI,*,*,16.51,17,110.22,SDA Tradizionale ZONA  A
PRI,*,*,17.01,17.5,112.74,SDA Tradizionale ZONA  A
PRI,*,*,17.51,18,115.26,SDA Tradizionale ZONA  A
PRI,*,*,18.01,18.5,117.78,SDA Tradizionale ZONA  A
PRI,*,*,18.51,19,120.30,SDA Tradizionale ZONA  A
PRI,*,*,19.01,19.5,122.88,SDA Tradizionale ZONA  A
PRI,*,*,19.51,20,125.40,SDA Tradizionale ZONA  A
PRI,*,*,20.01,20.5,127.56,SDA Tradizionale ZONA  A
PRI,*,*,20.51,21,131.28,SDA Tradizionale ZONA  A
PRI,*,*,21.01,21.5,131.46,SDA Tradizionale ZONA  A
PRI,*,*,21.51,22,138.54,SDA Tradizionale ZONA  A
PRI,*,*,22.01,22.5,146.64,SDA Tradizionale ZONA  A
PRI,*,*,22.51,23,154.74,SDA Tradizionale ZONA  A
PRI,*,*,23.01,23.5,162.90,SDA Tradizionale ZONA  A
PRI,*,*,23.51,24,171.00,SDA Tradizionale ZONA  A
PRI,*,*,24.01,24.5,174.12,SDA Tradizionale ZONA  A
PRI,*,*,24.51,25,176.70,SDA Tradizionale ZONA  A
PRI,*,*,25.01,25.5,.179.34,SDA Tradizionale ZONA  A
PRI,*,*,25.51,26,.191.98,SDA Tradizionale ZONA  A
PRI,*,*,26.01,26.5,184.56,SDA Tradizionale ZONA  A
PRI,*,*,26.51,27,187.20,SDA Tradizionale ZONA  A
PRI,*,*,27.01,27.5,189.84,SDA Tradizionale ZONA  A
PRI,*,*,27.51,28,192.48,SDA Tradizionale ZONA  A
PRI,*,*,28.01,28.5,195.12,SDA Tradizionale ZONA  A
PRI,*,*,28.51,29,179.76,SDA Tradizionale ZONA  A
PRI,*,*,29.01,2.5,200.40,SDA Tradizionale ZONA  A
PRI,*,*,29.51,30,203.04,SDA Tradizionale ZONA  A
USA,*,*,0,0.5,28.14,SDA Tradizionale ZONA  A
USA,*,*,0.51,1,30.60,SDA Tradizionale ZONA  A
USA,*,*,1.01,1.5,33.06,SDA Tradizionale ZONA  A
USA,*,*,1.51,2,36.36,SDA Tradizionale ZONA  A
USA,*,*,2.01,2.5,39.42,SDA Tradizionale ZONA  A
USA,*,*,2.51,3,40.38,SDA Tradizionale ZONA  A
USA,*,*,3.01,3.5,44.70,SDA Tradizionale ZONA  A
